text	label
진심 다이소 5천원짜리 이어폰과 음질이 다를게없어요. 두달째 쓰고 있는데 이어캡 작은걸 끼우면 귀가 너무 아프고 큰걸 끼우면 계속 빠집니다. 최근에는 이어캡에서 본체가 아예 빠져서 사진처럼 이어캡만 덩그러니 귀에 꼽아저있네요ㅋㅋ개황당;;;너무 스트레스받아서 다이소갑니다	neg
그립김 좋고 진짜 무소음이네요.	pos
반응도 빠르고 특히 가볍고 동글이 자석기능으로 본체에 보관가능해서 너무 편리합니다.	pos
원래 아이폰에 들어있는 이어폰 지금 같이 쓰고 있는데 음질이 다름.. 이거 뭔가 답답한 음질이랄까.. 정품맞는거 같은데 왜 다를까..	neg
1. 동글 도 모양이 다르고 2. 소음은 말할 것도 없고3. 옆면 플라스틱 재질도 다릅니다.	pos
크림 광고처름 환하지 않습니다.^^~	neg
유해성분이 없는 점에서 마음에 드네요	pos
금방 한쪽이 안들려요. 돈 아까워요 ㅠㅜ	neg
냄새도 안나고좋음	pos
사이즈가 커서 마음에 듭니다	pos
순하고 좋네요 보습도 좋아요	pos
온 전신이 다 가려워	neg
항상 쓰는 제품이에요 너무 좋아요	pos
클릭할 때 소리가 안나서 더 좋아요!!!	pos
아직 오래 안써서 모르겠지만 수분감이 높아지긴 했어요	pos
조아여 배송 너무너무 빠르고 제품 저렴하게 구매하였습니다. 너무 마음에 들고 사용해보고 재구매결정하겟슴댜	pos
싼 가격에 잘 샀네요^^=	pos
좋은데 무지 작네요 용량을 건성으로 보고 샀더니. 이렇게 작을 줄은 몰랐어요ㅋㅋㅋ 사이즈가 너무 쁘띠 하여 깜놀. 아무튼 잘 받았습니다~!	pos
늘 쓰던 제품입니다? 오에요	pos
날개가 부러져서 한번 교환했는데, 몇일못가서 또 부러졌네요 내구성에 문제가 있습니나.	neg
예쁘고 작동 잘 돼요 조용해요	pos
들리지도 않고 마이크도 안됨.. 쓰레기같은거 괜히 리뷰보고 샀다가 개망함... 개나소나 하는 유투버들이 x나 광고하는데 양심도 없눈것들...위생상품이라고 반품도 안된다하니 쓰레기통으로..	neg
좋아요	pos
업그레이드 선택하니 제품 박스에서 블루투스 마우스랑 파우치 빼고 보내네요	neg
굳이 후기작성을 하자면 ㅋ 자극없이 촉촉한 스킨이에여 수분팩하기 탁월한 스킨임 ㅎ 이곳에서 항상 재구매 합니다	pos
산지 이주만에 고장났습니다! 교환반품도 일주일입니다. 잘보고 사세요~ 가격도 딱히 싼거모르겠고요. 배송비내가며 반품하고 교환받느니 다른거 사는게 나을듯하고 음질도 걍 그래요.	neg
벚꽃 에디션 샘플이 들어서 좋습니다..	pos
배송 빠르고 선물 드렸는데 좋다고 하시네요	pos
부담 없이 사용하기 좋은듯!	pos
줄 두께도 좀 얇고 꽂는곳도 일자라서 별로..	neg
순한것같아 안심입니다.	pos
냄새가안나서좋아요.	pos
닦토로 쓰는데 끈적임 없이 산뜻하고 촉촉합니다.	pos
사고 일주일도 안돼서 휠 망가지고 포장도 대충 심지어 표면은 더럽고 중고도 이것보다 나을 듯 사지 마세요 좀 더 주고 차라리 새 거 사세요 ㅡㅡ	neg
향도 좋고 산뜻하네요	pos
소리엄청큽니다 조용하단 사람대체 누군가요! 큰선풍기보다 큽니다잘분리된다더니 분리하기 너무어렵습니다결국 날하나 산지 2주만에 깨짐ㅡㅡ욕나옵니다 세척하시려면고장 생각하시고 분리하세요	neg
계속 재구매하는 제품! 	pos
쟁여놓고 사용합니다 ㅎ	pos
참 좋습니다	pos
냄새도없고 보습효과가 짱이라고하네좋아요	pos
손에 잘 감깁니다	pos
이어폰을 3번 구매했습니다. 첫 구매는 여기서 1년전에 구매했는데음질이 말도 안 되게 좋았습니다. 쓰다가 최근에 한 쪽이 안 들려서 재구매를 했습니다. 음질이 안 좋길래 하나 다시 샀는데 여전히 똑같네요 2년전이 3배는 더 좋은것 같습니다. 실망이 큽니다.	neg
사용하던 노트북이 전원 고장으로 고칠 길이 없어 새 노트북을 사야만 했습니다. 고민 끝에 LG 올뉴그램으로 결정을 하고 가격 비교를 시작했죠. 운이 좋았는지 11번가 십일절 할인 혜택을 받아 좋은 가격에 성능 좋은 노트북을 사게 되었습니다. 오늘 방문수령으로 받아 집에 와서 필요한 프로그램을 설치하고 사용해 보니 왜 다들 그램그램 하는지 이해가 가더군요. 일단 노트북이 너무 가볍습니다. 전에 쓰던 노트북은 무거워서 휴대할 생각이 전혀 들지 않았는데 그램은 평소에도 가지고 다니고 싶다는 생각이 절로 나더라고요. 또한 최신 8세대 cpu 장착으로 속도도 엄청 빠릅니다. 저렴한 7세대 고민을 잠시 했었는데 시간 낭비였다고 생각합니다. 소음도 전혀 느껴지지 않고요 ips화면도 너무나 깨끗하고 선명합니다. 오늘 수령해서 아직 배터리에 대한 평가는 내릴 수 없지만 하루종일 사용해도 끄떡 없다니 내일부터 당장 테스트 해 보려고 합니다. 방문수령시 사은품도 챙겨주시고 친절하게 응대해주신 직원분들께도 감사드리고요, 좋은 제품을 좋은 가격에 구매했으니 이제 잘 사용하도록 하겠습니다.	pos
첫구매후 제대로 들으려 이어폰을 핸드폰과노트북에 꽂으면 시~하는 소리가 나다안나다합니다  새제품맞교환해주세요	neg
저렴한가격은 아니지만 조금은 실망스런 상품이네요.	neg
알콜 냄새도 안나서 좋은거 같아요	pos
한 30분 썼나? 고장 남 진짜 리뷰는 안 좋은 평부터 봐야 돼	neg
병행 벌크 제품 구매했는데 1년 이상 정도 사용 흔적이 있는 마우스가 왔네요. 심한 생활 흠집, 손때, 사용 흔적 심지어 핀번호, 시리얼 번호까지 지워서 보내주셨는데. 핸드폰 연락이 안 돼서 잘못 보내신 건지 이게 본 제품을 보내신 건지 잘 모르겠는데 상당히 불쾌하네요. 상품평 보니깐 저 말고도 계신 거 같은데, 우선은 반품 신청 넣었습니다.	neg
안쪽에 있는 버튼 2개는 써본 적이 없어서 적응 중이고, 손에 땀이 차는 편이라 마우스 라이트는 꺼서 발열을 줄일려고요~	pos
이건 사용이 너무 불편	neg
향은 뭐라 설명이 안되지만 일단 닥토로 좋아요	pos
촉촉하고 속건조이신 분들 강추입니당~근데 너무 빨리 썼어요 ㅋㅋㅋ	pos
냄새 역하단 사람 있는데 코 진짜 예민한 사람인데괜찮아요!	pos
얼굴 마사지기 마감이 안 좋아서 못씀 얼굴 긁힘	neg
배송도 빠르고 좋아요 	pos
저렴하게 잘 구매했습니다. 만족합니다.	pos
진짜 최악이네요...!!! 10일 날 주문해서 계속 배송 준비 중만 되어있고... 전화 안 받고... 문자 씹고... 13일 날 반품 신청하니... 보내 주시네요... 에효....ㅠㅠ	neg
너무 느리다. 배송이.	neg
제품은 프리메라니까 당연히 좋은데 배송이 이렇게 느린 건 처음입니다. 명절 전 월요일에 시켰는데 명절 꼈다고 느린 건 이해가 되는데 명절 끝나고도 판매자분이 월요일에 내일 배송된다 하셨는데 목요일에 왔습니다.. 문자하기 전에 먼저 전화를 했는데 강제로 전화 끊고 문자로 남기래서 남겼더니 다음날까지 안 와서 제가 또 연락했네요 웬만해서는 여기는 더 이상 이용 안 할 것 같아요.	neg
일단 무알콜이라 순해서닦이는데 좋은느낌 받앗어요	pos
가성비 갑 배송도 파리 오고 방금 사무실 컴퓨터에 연결했는데 너무 좋아요 적극 추천합니다. LED 나오는 키보드랑 같이 사용 권유 ㅎㅎ	pos
써보고 좋아 선물 주려고 샀습니다.	pos
단계별 조정이 가능해서 조용할 줄 알았는데 엄청 시끄러워요. 주변에서 뭐라고 할듯.	neg
소음이 너무 커서 사용하기 어렵습니다.	neg
몇 번째 사용~	pos
제품이 도착했을 때부터 이물질이 들어있어서 사용을 못 했어요	neg
가볍고 손에도 착 감겨요	pos
기존에 사용중인 로지텍 m280 무선마우스의 간헐적 휠작동 고장으로무소음 신제품인 m331 모델로 새로이 구입을 했습니다.	pos
초민감성에 피부 트러블 많으시면 이 제품 써보세요.	pos
차별적인 기능은 없지만 꼭 필요한 기능은 갖춰져 있습니다.	pos
와우 중고제품 껴서 팔기 지리누	neg
순하고 촉촉합미다!	pos
박스터 져오고, 제품 팔 끼는 쪽 구겨져오고. 판매자가 배송 누락됐다고 문자 와서 제품만 좋은 거면 늦어도 상관없다 하고 통화까지 했는데 박스터 져와서 전화했더니 당분간 통화할 수 없다는	neg
손에 잡히는 그립감은 두께가 있어서 상대적으로 괜찮을것 같고사진에 보다시피 aa사이즈 건전지와 옆에 수신용usb가 함께 있다.	pos
제품 배송은 빨랐고 제품도 정상적으로 작동은 하지만 뭔가 좀 찜찜한 구석이 있습니다.	neg
1. 새 제품인데 노트북 포장재가 찢어져 있어서 마치 누군가 만진 것처럼 보입니다.	neg
2. 지금까지 제가 본 모든 삼성 노트북은 삼성 램이 장착되어 있었는데 이 제품은 이상하게도 대만산 ADATA 램이 장착돼있네요... 이 점도 좀 달갑지 않습니다.	neg
마지막으로, 노트북을 들고 움직이다 보니 뭔가 속에서 나사 혹은 작은 부스러기가 굴러다니는 소리가 났는데 자꾸 흔들다 보니 어딘가에 걸렸는지 더 이상 소리가 나지는 않는데 이것도 참 마음에 안 드네요... 아무튼 여러 가지로 마음에 들지 않으나 연락, 교환, 반품 기타 등등 번거로워서 그냥 씁니다만 다시는 구입하지 않을 겁니다.	neg
4통째구입.. 티트리 성분이 진정에 도움이 되여	pos
촉촉하고 피부진정 무난무난 근데 이런 무난함을 다른 스킨은 대체 불가 앞으로 계속 쓸듯	pos
성분이 좋아서 믿고 사용합니다	pos
각질토너라고해서 순하더라도 약간 자극이될줄알았는데 그런거하나없이조아요	pos
보습은 정말 정말 잘 되는 거 같아요! 발림성도 부드러워서 좋더라고요 하지만 숙부지에 민감한 피부인 저는 트러블이 나버렸어요ㅠㅠ	neg
2일째 되던 날 여들랑 뾰루가 났는데 알고 보니깐 시어버터 성분이 있더라고요ᅲᅲ 수부 지니 지성이신 분들은 트러블이 날 수 있으니깐 주의하시길 바라요!	neg
지성보다는 건성이신 분들은 잘 맞으실 거 같아요. 안 맞아서 엄마 드렸는데 보습도 잘 되고 오히려 유분이 있어서 더 좋았다고 하시네요! 성분은 좋았으나 트러블이 나서 별점은 아쉽지만 2개만 드려요ㅠㅠ	neg
너무 좋습니다	pos
왠만하면 후기 안적는데 괘씸해서 적겠습니다 이게 하자가 아니라하네 ㅋㅋㅋㅋ  반품비 6000원 날라갔네 한쪽은 얼룩 한쪽은 깔창이 뜯겨져있네 누가 30만원 주고 이렇게 받으면 그냥 신을까 포장도 뽁뽁이 안씌워질때부터 불안했다	neg
감사합니다. 대박 나세요	pos
성능 좋고, 가격 저렴하고, 배송 빠른 고 좋아요..	pos
LED 기능도 그렇구요.	pos
사용해 보니 자꾸 무선이 끊깁니다.    배터리 수명 엄청 빨리 달구요   그리고 꺼졌다가 켜질 때 자동인식 기능이 많이 떨어집니다.	neg
마우스가 두꺼워서 손에 잡기도 불편합니다.   화면으로 볼 때는 작아 보이는데 엄청 큽니다. -_- 별로야   삼성이라 믿고 샀는데 별로임 -_- 	neg
옆의 까만 마우스가 집에있던건데 높이는 저것보다 작지만 크기는 저것보다 컸어요!!	pos
한가지 아쉬운게 버튼 누를때 딸각하는 소리가 좀 커서 가끔 신경쓰이네요	pos
수분촉촉해지는느낌ㅋㅋㅋ 1위한 이유가 있네요	pos
좋습니다 지금 카톡에서 행사하는 거 빼면요 ㅠ	pos
굿 ㅋ이거만싸요~~!!최규립	pos
소리가 저 저세상 소리~ 한국어가 어눌한 사람이 말하는것처럼 소리또한 최대로 높여도 어눌한 발음이..속터져서 빼다가....커널부분이 망가져서 휴지통직행~아까운 돈만 날렸어요	neg
건성 피부에 최고예요. 가격대가 있긴 하지만 촉촉하게 보습되고 민감성에도 자극적이지 않아서 만족합니다.	pos
기존 마우스 대비 클릭음이 매우 조용한게 마음에 드네요	pos
용량도 크고좋아요	pos
지금 3번째 사용이에요 ㅎㅎ바르고나서 부족한 거 전혀 안 느껴지고 만족해요 많이 파세요~	pos
2월 15일에 받아서 모니터 불량으로 연휴 끝나고 20일에 교환 신청해서 받은 게 27일입니다. 2주도 안되는 지금 시점에 평일엔 거의 사용을 안 하고 주말에 2-3시간 인터넷 사이트 이용한 것 밖에 없는데.. 3월 10일 어제 모니터가 파란색으로 변하고 전원이 꺼지지도 않고 먹통 상태 배터리 방전되고서야 충전 후 다시 되는가 싶더니 모니터가 또 불량 상태네요.. 드라마 한편 보는데 모니터 검은색으로 노이즈가 세 번이나 잡히고... 도저히 못쓰겠네요.. 월요일에 환불 요청할게요	neg
뭐가 문제인지 계속 끊기네요 미치겠습니다	neg
아기 땀띠에 바르려고 구매했는데 생각보단 괜찮은 거 같아요~꾸준히 발라 보려고요^^	pos
소음이 장난 아닙니다.씨끄러워요. 바람도 약합니다.	neg
배송이 너무 길고.......	neg
상품은 검은색인 줄 알았는데 흰색이 왔네요. 좀 속은 듯한 느낌이라 기분이 좋진 않습니다.	neg
쓴지몇일 안되서 트러블케어는 모르겠는데피부자극없이 촉촉하네요!!	pos
무거운 마우스만 쓰다가 가벼운 g102로 넘어오니 손목에 부담도 덜하고 반응도 빨라서 좋네요	pos
휴대용으론 조금 크긴 하지만깔끔하고 예뻐요 그립감도 좋고클릭음은 아예 없다	pos
그립감이 좋고 반응이 빨라서 좋아요!	pos
후기 보고 샀는데 바르면 바로 건조해져요 저에게는 안 맞아요 화장대 앞에 그대로 있네요 ㅠㅠㅠ	neg
전에 쓰던 로지텍 마우스가 너무 작아서 손이 좀 아팠는뎅..요건 좀 크고 굴곡져서 그립감도 너무 편하고 좋네용!추천합니다!	pos
다만 클릭음 차이가 있었어요.	pos
그러나 개인적인 취향면에서 뭔가 부족한느낌.(생각보다 많이 가벼운 느낌) 이거만 빼면 무난하게 사용할수있을것같네요.	pos
